State_Name,Place,Zip_Code,ALand,AWater,Lat,Lon,Mean,Median,Stdev,Samples,Population,City,County
Tennessee,Clinton city,37852,318354454,775682,36.32979829999999,-84.5534743,549,530,182,139,2558,Robbins,Scott
Tennessee,Clinton city,37849,6437124,0,36.0330877,-84.0501738,686,771,231,360,25459,Powell,Knox
Tennessee,Clinton city,37846,135257754,550918,35.682138200000004,-84.4632881,642,635,184,211,5030,Philadelphia,Loudon
Tennessee,Clinton city,37843,154709761,1139535,35.9977038,-83.0496616,670,690,149,98,3725,Parrottsville,Cocke
Tennessee,Clinton city,37841,309482452,1245368,36.542134600000004,-84.6481373,370,285,181,43,9605,Oneida,Scott
Tennessee,Clinton city,37840,18203602,0,35.977567,-84.3485898,1020,967,335,198,10021,Oliver Springs,Roane
Tennessee,Clinton city,37830,25496833,2567160,36.0066378,-84.1957796,874,945,283,473,29700,Oak Ridge,Anderson
Tennessee,Clinton city,37829,307583962,760072,36.010201,-84.63768449999999,1036,1111,213,49,1804,Oakdale,Morgan
Tennessee,New Market,37820,10643826,0,36.095329,-83.55709300000001,718,703,289,94,7495,New Market,Jefferson
Tennessee,Clinton city,37818,27461254,0,36.195468,-82.947441,557,575,187,112,4998,Mosheim,Greene
Tennessee,Clinton city,37814,9534421,0,36.2019729,-83.356935,688,625,260,722,33071,Morristown,Hamblen
Tennessee,Clinton city,37813,7274691,0,36.21117,-83.273189,743,754,171,451,17444,Morristown,Hamblen
Tennessee,Clinton city,37811,142167814,15534019,36.3657907,-83.20122420000001,669,663,187,220,3215,Mooresburg,Hawkins
Tennessee,Maynardville city,37807,14152346,0,36.246639,-83.806439,516,546,233,440,9923,Maynardville,Union
Tennessee,Mascot,37806,18038572,574856,36.068731,-83.763913,675,665,194,248,2868,Mascot,Knox
Tennessee,Eagleton Village,37804,7612785,0,35.788359,-83.936305,755,780,238,470,24682,Maryville,Blount
Tennessee,Clinton city,37803,65203952,0,35.6575348,-84.02420140000001,652,653,31,41,31668,Maryville,Blount
Tennessee,Clinton city,37801,20395047,0,35.7437895,-84.01389759999999,956,931,369,1046,25124,Maryville,Blount
Tennessee,Louisville city,37777,38675013,5636995,35.822705,-84.052652,765,695,228,344,11274,Louisville,Blount
Tennessee,Tellico Village,37774,19289022,791133,35.701817,-84.26323000000001,867,1220,640,158,18321,Loudon,Loudon
Tennessee,Clinton city,37772,42850783,7604921,35.813146,-84.1998702,1050,1153,354,152,11146,Lenoir City,Loudon
Tennessee,Clinton city,37771,81675916,2309959,35.8362938,-84.3177698,694,803,182,63,15380,Lenoir City,Loudon
Tennessee,Clinton city,37769,36526509,651116,36.2048216,-84.13119920000001,685,637,161,137,5990,Lake City,Anderson
Tennessee,Clinton city,37766,17100668,0,36.391985600000005,-84.09256309999999,377,283,263,51,18850,La Follette,Campbell
Tennessee,Clinton city,37764,34029912,0,36.0067263,-83.6315262,732,682,196,236,9258,Kodak,Sevier
Tennessee,Clinton city,37763,147271682,8551163,35.8451749,-84.41189229999999,857,856,32,10,15794,Kingston,Roane
Tennessee,Jellico city,37762,16327598,189514,36.564896999999995,-84.122467,351,274,239,388,3126,Jellico,Campbell
Tennessee,Clinton city,37760,33484301,7381640,36.144571500000005,-83.4918959,555,595,146,312,12931,Jefferson City,Jefferson
Tennessee,Clinton city,37757,19862804,186947,36.332006299999996,-84.1947037,497,554,273,223,9337,Jacksboro,Campbell
Tennessee,Helenwood,37756,16572777,2111,36.438126000000004,-84.565413,712,765,118,41,2810,Huntsville,Scott
Tennessee,Clinton city,37752,131539254,208,36.5175888,-83.5200942,540,448,219,151,6516,Harrogate,Claiborne
Tennessee,Clinton city,37748,28108154,1758526,35.9594309,-84.5182355,803,809,278,262,17857,Harriman,Roane
Tennessee,Greeneville,37745,44066619,0,36.168022,-82.819673,590,510,401,2559,18401,Greeneville,Greene
Tennessee,Clinton city,37743,136822163,37715,36.242693200000005,-82.8201141,574,608,161,374,25588,Greeneville,Greene
Tennessee,Gatlinburg city,37738,26807080,0,35.724928999999996,-83.49363699999999,874,803,498,586,5288,Gatlinburg,Sevier
Tennessee,Clinton city,37729,439265162,175828,36.4503651,-84.1090493,494,601,212,68,1456,Duff,Campbell
Tennessee,Clinton city,37725,118487998,52900713,35.9583345,-83.3691093,768,789,200,128,16919,Dandridge,Jefferson
Tennessee,Fairfield Glade,37723,58862682,1942118,36.003783,-84.872738,1085,967,517,388,944,Crab Orchard,Cumberland
Tennessee,Clinton city,37722,118966228,382220,35.89044620000001,-83.1824199,696,663,313,309,6060,Cosby,Cocke
Tennessee,Clinton city,37721,55872483,0,36.124132700000004,-83.76572390000001,729,738,195,186,12733,Corryton,Knox
Tennessee,Clinton city,37716,29698070,1527971,36.097338,-84.128945,626,650,260,1587,25749,Clinton,Anderson
Tennessee,Clinton city,37715,191410589,148304,36.550197499999996,-83.8867908,541,575,88,9,1000,Clairfield,Claiborne
Tennessee,Clinton city,37711,66595649,21434,36.30243370000001,-83.06825450000001,675,674,18,6,5044,Bulls Gap,Hawkins
Tennessee,Clinton city,37705,107845806,5260623,36.2087609,-84.0224895,757,721,285,363,4559,Andersonville,Anderson
Tennessee,Alcoa city,37701,38369180,2391211,35.80957,-83.97585699999999,746,709,338,1188,6817,Alcoa,Blount
Tennessee,Watauga city,37694,1744070,54407,36.367616999999996,-82.292927,704,654,124,14,1955,Watauga,Carter
Tennessee,Clinton city,37690,76695501,0,36.2719381,-82.5858835,652,721,197,47,4122,Telford,Washington
Tennessee,Clinton city,37687,126182603,0,36.164464200000005,-82.07333879999999,525,524,18,23,5038,Roan Mountain,Carter
Tennessee,Mountain City,37683,8562489,0,36.469357,-81.804934,449,400,249,419,13021,Mountain City,Johnson
Tennessee,Kingsport city,37664,138489909,2412161,36.519894,-82.54464,627,575,363,7417,26880,Kingsport,Sullivan
Tennessee,Clinton city,37660,6937696,44778,36.5842829,-82.5861745,666,636,225,179,40038,Kingsport,Sullivan
Tennessee,Clinton city,37659,34430631,0,36.278558399999994,-82.47462009999998,644,669,87,174,27585,Jonesborough,Washington
Tennessee,Erwin,37650,10453895,11992,36.145833,-82.41199399999999,596,575,233,779,12750,Erwin,Unicoi
Tennessee,Elizabethton city,37643,25300724,414295,36.336207,-82.232529,515,508,269,2054,33689,Elizabethton,Carter
Tennessee,Church Hill city,37642,24227327,1169100,36.519546000000005,-82.714114,640,649,215,709,14947,Church Hill,Hawkins
Tennessee,Clinton city,37640,190088647,13740484,36.2808906,-82.03447729999999,534,497,96,34,3743,Butler,Johnson
Tennessee,Clinton city,37620,35015527,0,36.5398458,-82.18830200000001,712,604,271,208,39102,Bristol,Sullivan
Tennessee,Clinton city,37618,36389637,1199030,36.4875411,-82.2577766,948,817,417,129,12747,Bluff City,Sullivan
Tennessee,Clinton city,37617,55515555,3098818,36.48804570000001,-82.4208699,639,567,248,206,14251,Blountville,Sullivan
Tennessee,Clinton city,37615,34311738,17059,36.413023200000005,-82.4789739,734,707,298,1015,19560,Johnson City,Washington
Tennessee,Johnson City city,37604,111347142,807175,36.342325,-82.380915,733,696,366,11681,34245,Johnson City,Washington
Tennessee,Clinton city,37601,2414397,0,36.318979600000006,-82.35859690000001,445,497,296,410,36182,Johnson City,Washington
Tennessee,Clinton city,37421,14005496,0,35.0610321,-85.1644088,914,840,316,797,46228,Chattanooga,Hamilton
Tennessee,Clinton city,37419,11187082,1894895,35.0569639,-85.3351,1086,1087,297,545,6100,Chattanooga,Hamilton
Tennessee,Clinton city,37416,5989074,0,35.083116700000005,-85.1818932,841,892,160,231,14486,Chattanooga,Hamilton
Tennessee,Clinton city,37415,3693238,0,35.1317347,-85.2832078,674,570,252,166,23873,Chattanooga,Hamilton
Tennessee,East Ridge city,37412,21448316,0,34.997302000000005,-85.228507,798,755,308,3995,20951,Chattanooga,Hamilton
Tennessee,Clinton city,37411,3173131,0,35.0174997,-85.2457778,686,701,255,509,17587,Chattanooga,Hamilton
Tennessee,Clinton city,37410,8494824,30874,35.00374620000001,-85.3148911,536,505,130,205,3886,Chattanooga,Hamilton
Tennessee,Chattanooga city,37406,370573763,19930234,35.065958,-85.248386,802,752,426,31071,14627,Chattanooga,Hamilton
Tennessee,Clinton city,37405,2738519,491628,35.063634,-85.2992272,1232,1091,538,162,14597,Chattanooga,Hamilton
Tennessee,Clinton city,37404,4137535,5111,35.012296500000005,-85.2774567,452,376,395,554,13327,Chattanooga,Hamilton
Tennessee,Clinton city,37403,2792792,267513,35.044025299999994,-85.2978673,939,843,329,199,5811,Chattanooga,Hamilton
Tennessee,Winchester city,37398,27736606,2568219,35.190546999999995,-86.10785899999999,533,502,257,1227,14347,Winchester,Franklin
Tennessee,Clinton city,37397,222946518,7019,35.2130474,-85.5547154,674,588,464,448,10127,Whitwell,Sequatchie
Tennessee,Clinton city,37388,113650635,21008284,35.2531381,-86.2118526,837,845,148,165,24494,Tullahoma,Coffee
Tennessee,Clinton city,37381,191856166,22516130,35.7416697,-84.8121015,519,511,48,121,8855,Spring City,Rhea
Tennessee,Clinton city,37380,72597092,4006062,35.018181799999994,-85.65832009999998,506,471,259,324,6289,South Pittsburg,Marion
Tennessee,Soddy-Daisy city,37379,59953340,2158475,35.261571999999994,-85.172122,806,753,317,1303,26835,Soddy Daisy,Hamilton
Tennessee,Walden,37377,9144142,0,35.163512,-85.309841,966,865,255,156,15310,Signal Mountain,Hamilton
Tennessee,Clinton city,37373,97468038,12682365,35.3589054,-85.08524129999999,832,801,195,62,3074,Sale Creek,Hamilton
Tennessee,Clinton city,37370,272168744,5041533,35.3733197,-84.7477282,618,567,306,366,4652,Riceville,Mcminn
Tennessee,Clinton city,37367,293960512,277501,35.553835799999995,-85.12508869999999,536,524,84,54,10247,Pikeville,Bledsoe
Tennessee,Palmer,37365,12797404,0,35.357486,-85.56558000000001,637,625,68,8,1314,Palmer,Grundy
Tennessee,Collegedale city,37363,31959647,0,35.05215,-85.048765,973,758,718,1091,32244,Ooltewah,Hamilton
Tennessee,Viola,37357,443741,0,35.538708,-85.860575,550,566,47,4,5512,Morrison,Warren
Tennessee,Monteagle,37356,22267452,285734,35.231077,-85.843003,577,586,149,143,2486,Monteagle,Grundy
Tennessee,Manchester city,37355,36743052,57571,35.461301,-86.083074,747,705,268,1941,25596,Manchester,Coffee
Tennessee,Clinton city,37354,173760991,453826,35.5103658,-84.33153440000001,639,653,185,92,16483,Madisonville,Monroe
Tennessee,Lookout Mountain,37350,3478349,0,34.994485,-85.351577,1302,1124,604,64,1866,Lookout Mountain,Hamilton
Tennessee,Clinton city,37345,219427389,307,35.0533303,-86.22817090000001,653,657,164,61,2311,Huntland,Franklin
Tennessee,Middle Valley,37343,25271902,196530,35.190740000000005,-85.19745999999999,917,788,436,889,40042,Hixson,Hamilton
Tennessee,Clinton city,37342,212359231,619488,35.3919677,-85.9479998,601,589,182,177,3593,Hillsboro,Coffee
Tennessee,Harrison,37341,16752391,4782219,35.127035,-85.146416,813,776,428,492,12085,Harrison,Hamilton
Tennessee,Clinton city,37339,230049295,93500,35.381581,-85.60431609999999,612,599,292,140,2018,Gruetli Laager,Grundy
Tennessee,Clinton city,37335,240276065,432149,35.0607641,-86.40594540000001,578,511,125,44,2778,Flintville,Lincoln
Tennessee,Fayetteville city,37334,25151030,0,35.148995,-86.563574,553,521,207,1599,21700,Fayetteville,Lincoln
Tennessee,Etowah city,37331,7561698,0,35.338415999999995,-84.52808399999999,546,490,334,482,7656,Etowah,Mcminn
Tennessee,Clinton city,37329,120163536,0,35.433116600000005,-84.4763275,490,468,251,89,5588,Englewood,Mcminn
Tennessee,Dunlap city,37327,27826527,0,35.367629,-85.389663,588,581,229,763,11174,Dunlap,Sequatchie
Tennessee,Clinton city,37323,175570996,38388,35.0759074,-84.9191882,676,702,274,265,30439,Cleveland,Bradley
Tennessee,Graysville,37321,3019141,0,35.449527,-85.076234,562,573,217,324,19113,Dayton,Rhea
Tennessee,Clinton city,37312,11408698,0,35.1687487,-84.9046927,748,720,200,404,30962,Cleveland,Bradley
Tennessee,Clinton city,37311,6958615,0,35.1439917,-84.88492790000001,607,596,247,1174,27373,Cleveland,Bradley
Tennessee,Clinton city,37308,179675934,27205360,35.3833925,-84.9258238,681,593,286,216,2772,Birchwood,Hamilton
Tennessee,Clinton city,37307,295675221,5350974,35.1651683,-84.56359959999999,439,325,300,67,4870,Benton,Polk
Tennessee,Clinton city,37303,7558914,0,35.460674299999994,-84.589822,613,630,177,178,25461,Athens,Mcminn
Tennessee,Apison,37302,36983789,14059,35.004853999999995,-85.009676,823,847,194,245,3730,Apison,Hamilton
Tennessee,Clinton city,37221,6525801,0,36.0873434,-86.932609,1102,1049,219,535,36610,Nashville,Davidson
Tennessee,Clinton city,37218,8842385,153768,36.216840000000005,-86.8289333,556,472,272,413,14855,Nashville,Davidson
Tennessee,Clinton city,37217,1966373,0,36.1353731,-86.71502629999999,734,718,144,677,29599,Nashville,Davidson
Tennessee,Clinton city,37216,3178718,0,36.2111455,-86.7293552,904,920,311,592,17848,Nashville,Davidson
Tennessee,Clinton city,37215,4580740,0,36.1082519,-86.8268054,1002,896,533,173,21190,Nashville,Davidson
Tennessee,Clinton city,37214,11944718,1204178,36.10458010000001,-86.6411995,942,926,215,1077,28973,Nashville,Davidson
Tennessee,Clinton city,37212,1731432,0,36.1350471,-86.8100171,1028,891,190,550,20148,Nashville,Davidson
Tennessee,Clinton city,37211,3251465,0,36.100636,-86.72688509999999,916,892,244,1639,74755,Nashville,Davidson
Tennessee,Clinton city,37210,759492,0,36.1510966,-86.75970790000001,232,174,259,833,16067,Nashville,Davidson
Tennessee,Clinton city,37209,3620754,0,36.1446942,-86.84267320000001,1406,1114,802,623,35457,Nashville,Davidson
Tennessee,Clinton city,37208,3905303,233852,36.1773911,-86.79018719999999,1173,1139,475,598,16067,Nashville,Davidson
Tennessee,Clinton city,37207,1209853,0,36.1871076,-86.771986,780,825,322,499,34880,Nashville,Davidson
Tennessee,Clinton city,37206,3504263,493345,36.1710458,-86.76835809999999,372,279,449,1110,25699,Nashville,Davidson
Tennessee,Clinton city,37205,4336557,0,36.121602200000005,-86.82926979999999,1321,1283,788,250,24057,Nashville,Davidson
Tennessee,Berry Hill city,37204,2345880,0,36.119618,-86.767453,1042,957,435,280,12031,Nashville,Davidson
Tennessee,Clinton city,37203,1885153,0,36.1576629,-86.8057339,987,1008,625,355,11883,Nashville,Davidson
Tennessee,White House city,37188,28924573,0,36.464573,-86.666258,1026,1049,392,331,13643,White House,Robertson
Tennessee,Clinton city,37187,138234324,67490,36.144149,-87.1978909,617,487,464,246,6829,White Bluff,Dickson
Tennessee,Clinton city,37186,75278761,27599,36.54564379999999,-86.3141739,802,815,220,266,9184,Westmoreland,Sumner
Tennessee,Clinton city,37185,271860495,24887597,36.1606148,-87.868062,756,717,162,86,8638,Waverly,Humphreys
Tennessee,Clinton city,37184,344403969,0,36.0461545,-86.1414546,696,723,95,78,5844,Watertown,Wilson
Tennessee,Clinton city,37180,232377240,700793,35.6157178,-86.5622621,598,601,302,361,3033,Unionville,Bedford
Tennessee,Thompson's Station,37179,50514135,0,35.809017,-86.899924,1421,1496,756,63,11767,Thompsons Station,Williamson
Tennessee,Clinton city,37174,36987979,634,35.7817515,-86.88614709999999,1787,1781,160,127,26418,Spring Hill,Maury
Tennessee,Springfield city,37172,34817715,12115,36.49499,-86.87011600000001,742,775,327,2263,28714,Springfield,Robertson
Tennessee,Clinton city,37167,80431962,7444214,36.048305600000006,-86.45880179999999,706,588,191,64,49322,Smyrna,Rutherford
Tennessee,Smithville city,37166,15302410,0,35.958313000000004,-85.821149,574,504,313,835,13446,Smithville,Dekalb
Tennessee,Clinton city,37160,33749770,0,35.4701686,-86.4139996,782,683,385,473,32744,Shelbyville,Bedford
Tennessee,Red Boiling Springs city,37150,4527570,0,36.529905,-85.848095,471,476,235,251,4894,Red Boiling Springs,Macon
Tennessee,Portland city,37148,36939130,47211,36.586202,-86.518333,838,834,308,1490,22320,Portland,Sumner
Tennessee,Clinton city,37146,32409759,0,36.3893039,-87.04549300000001,1234,1241,383,228,7182,Pleasant View,Cheatham
Tennessee,Petersburg,37144,2436847,0,35.31745,-86.64088000000001,632,626,79,24,3344,Petersburg,Lincoln
Tennessee,Pegram,37143,19993241,0,36.104746,-87.056488,1042,689,595,81,3818,Pegram,Cheatham
Tennessee,Clinton city,37138,15664001,3628054,36.2750013,-86.65593390000001,947,717,463,155,22191,Old Hickory,Davidson
Tennessee,Clinton city,37134,93537678,26377867,35.9991261,-87.9571251,830,874,168,40,3061,New Johnsonville,Humphreys
Tennessee,Clinton city,37130,4206916,0,35.8521032,-86.3833377,784,692,298,975,52070,Murfreesboro,Rutherford
Tennessee,Murfreesboro city,37129,144718226,387261,35.852164,-86.416022,937,880,425,20967,49103,Murfreesboro,Rutherford
Tennessee,Clinton city,37128,17106507,125698,35.823493,-86.4022539,850,851,184,555,38966,Murfreesboro,Rutherford
Tennessee,Clinton city,37122,34329350,513076,36.2244991,-86.4742978,1381,1133,652,104,46463,Mount Juliet,Wilson
Tennessee,Clinton city,37115,3385595,38574,36.258365600000005,-86.706202,786,747,251,1036,37316,Madison,Davidson
Tennessee,Clinton city,37110,29995794,0,35.715249,-85.82759990000001,617,631,356,984,32495,Mc Minnville,Warren
Tennessee,Lyles,37098,6783751,0,35.919496,-87.34497900000001,598,633,206,312,5382,Lyles,Hickman
Tennessee,Clinton city,37096,666702501,10820900,35.5673927,-87.85292249999999,543,509,95,57,5503,Linden,Perry
Tennessee,Clinton city,37091,253702153,903982,35.5100564,-86.74018509999999,608,642,102,96,21005,Lewisburg,Marshall
Tennessee,Lebanon city,37087,99488102,10591,36.199290000000005,-86.34464200000001,786,787,273,4377,41132,Lebanon,Wilson
Tennessee,Clinton city,37086,5382035,0,36.006454299999994,-86.55630649999999,935,881,354,259,31513,La Vergne,Rutherford
Tennessee,Clinton city,37085,188873159,15976,35.92938529999999,-86.2635005,690,662,161,197,4035,Lascassas,Rutherford
Tennessee,Clinton city,37083,177860273,0,36.482883,-86.0280304,575,535,306,1142,13909,Lafayette,Macon
Tennessee,Clinton city,37082,90715571,187371,36.077328,-87.105471,1087,1078,383,309,6107,Kingston Springs,Cheatham
Tennessee,Clinton city,37080,65089877,252933,36.2918321,-86.8763469,833,1030,343,26,7384,Joelton,Davidson
Tennessee,Clinton city,37076,4704871,0,36.17196929999999,-86.620602,1047,1025,248,1637,35230,Hermitage,Davidson
Tennessee,Clinton city,37075,7970324,2446037,36.317116299999995,-86.5748543,1248,1141,531,1089,59256,Hendersonville,Sumner
Tennessee,Clinton city,37073,84043302,25124,36.4103389,-86.8699765,1030,992,324,314,13350,Greenbrier,Robertson
Tennessee,Goodlettsville city,37072,36825728,405437,36.33303,-86.704229,1775,1133,1276,244,30215,Goodlettsville,Davidson
Tennessee,Clinton city,37066,10280103,37970,36.4005117,-86.45281,760,699,258,281,42758,Gallatin,Sumner
Tennessee,Franklin city,37064,107592083,557640,35.921251,-86.852281,1247,1141,555,8235,48118,Franklin,Williamson
Tennessee,Fairview city,37062,43736964,83128,35.982389000000005,-87.12702,1006,843,573,548,10745,Fairview,Williamson
Tennessee,Clinton city,37061,243401244,8281,36.269233,-87.61022009999999,691,622,233,312,5153,Erin,Houston
Tennessee,Clinton city,37059,348499235,12303493,36.0243582,-85.9318833,407,345,179,49,1552,Dowelltown,Dekalb
Tennessee,Clinton city,37058,259807498,16430657,36.423112100000004,-87.91546120000001,561,392,435,183,7081,Dover,Stewart
Tennessee,Clinton city,37055,38561116,143827,36.1022314,-87.342618,483,567,288,258,27024,Dickson,Dickson
Tennessee,Cross Plains city,37049,21977768,0,36.541034,-86.67509,842,880,225,186,3244,Cross Plains,Robertson
Tennessee,Clinton city,37048,55818261,0,36.4750661,-86.5628202,700,730,176,81,6030,Cottontown,Sumner
Tennessee,Clinton city,37047,334494821,108775,35.3467551,-86.7561872,734,765,247,283,2345,Cornersville,Marshall
Tennessee,Clinton city,37043,25898358,15392,36.496053499999995,-87.1952491,1275,844,707,581,39945,Clarksville,Montgomery
Tennessee,Clinton city,37042,7390769,761,36.636308899999996,-87.399451,899,852,169,634,66916,Clarksville,Montgomery
Tennessee,Clarksville city,37040,254527982,1754875,36.56643,-87.34521600000001,933,874,358,23361,44924,Clarksville,Montgomery
Tennessee,Clinton city,37037,114603922,0,35.7146706,-86.4566879,857,856,32,54,6312,Christiana,Rutherford
Tennessee,Chapel Hill,37034,8382866,0,35.628728,-86.694932,820,851,246,131,6591,Chapel Hill,Marshall
Tennessee,Clinton city,37033,283343648,40833,35.7001699,-87.39018990000001,597,503,355,124,7805,Centerville,Hickman
Tennessee,Burns,37029,9681803,15018,36.050222999999995,-87.297973,783,849,249,136,5628,Burns,Dickson
Tennessee,Clinton city,37027,1853547,0,36.0449466,-86.7359376,1096,1054,187,942,49035,Brentwood,Williamson
Tennessee,Clinton city,37026,143409000,102051,35.7186744,-86.0390947,741,714,96,108,2201,Bradyville,Cannon
Tennessee,Clinton city,37023,101257990,304500,36.59537520000001,-87.6871708,0,0,0,0,1811,Big Rock,Stewart
Tennessee,Clinton city,37022,118392546,41841,36.452251399999994,-86.30244259999999,763,782,94,116,5469,Bethpage,Sumner
Tennessee,Clinton city,37013,2018507,0,36.0383226,-86.6692427,845,823,156,1789,78406,Antioch,Davidson
Alabama,Bellamy,36925,9780481,108299,32.463658,-88.13148100000001,416,328,263,46,3115,York,Sumter
Alabama,Autaugaville,36908,578537985,1836706,31.927592800000003,-88.33262950000001,501,470,161,89,2417,Gilbertown,Choctaw
Alabama,Autaugaville,36907,577453493,4206989,32.2741758,-88.2150406,547,607,100,18,1930,Cuba,Sumter
Alabama,Autaugaville,36904,752526706,7297622,32.065663300000004,-88.2128479,455,426,211,320,4098,Butler,Choctaw
Alabama,Autaugaville,36877,13567898,0,32.5103593,-85.118585,961,941,110,99,11414,Smiths,Lee
Alabama,Autaugaville,36874,253715367,6829853,32.5985333,-85.1564072,828,822,253,662,7901,Salem,Lee
Alabama,Autaugaville,36870,6666837,0,32.5005516,-85.0442122,803,794,257,274,18783,Phenix City,Russell
Alabama,Phenix City city,36867,72497364,325619,32.461669,-85.025021,738,743,309,6478,22210,Phenix City,Russell
Alabama,Autaugaville,36866,252339523,1903781,32.520903499999996,-85.68373249999999,780,629,257,42,3955,Notasulga,Macon
Alabama,Lanett city,36863,16167426,0,32.857768,-85.207761,650,590,317,1036,11672,Lanett,Chambers
Alabama,Autaugaville,36862,675980103,2617356,32.866078200000004,-85.4616055,560,563,16,695,6623,Lafayette,Chambers
Alabama,Penton,36855,23661886,93782,33.009832,-85.474824,435,381,123,30,1551,Five Points,Chambers
Alabama,Autaugaville,36854,38039056,264377,32.7702191,-85.1744682,715,635,252,386,14576,Valley,Chambers
Alabama,Autaugaville,36853,311017327,1997552,32.887890000000006,-85.69518670000001,622,575,301,449,8269,Dadeville,Tallapoosa
Alabama,Autaugaville,36850,148236357,430954,32.773899,-85.6483314,484,474,258,171,2630,Camp Hill,Tallapoosa
Alabama,Autaugaville,36830,4146900,16399,32.6207235,-85.468112,837,764,80,1832,33201,Auburn,Lee
Alabama,Autaugaville,36804,165626066,864333,32.497076899999996,-85.4025028,824,875,326,232,16861,Opelika,Lee
Alabama,Opelika city,36801,154497144,2388300,32.660739,-85.37889,716,692,327,4276,22214,Opelika,Lee
Alabama,Autaugaville,36786,562025989,3439271,32.4878146,-87.40567,414,426,199,216,3365,Uniontown,Perry
Alabama,Autaugaville,36784,193383627,117380,31.912539199999998,-87.6953045,439,321,324,122,7754,Thomasville,Clarke
Alabama,Thomaston,36783,5213996,0,32.268277000000005,-87.623706,654,583,222,11,945,Thomaston,Marengo
Alabama,Autaugaville,36782,490024568,2519385,32.0848433,-87.94587340000001,591,490,266,55,2405,Sweet Water,Marengo
Alabama,Autaugaville,36775,205066676,3449576,32.2716452,-87.0225361,856,897,130,11,800,Sardis,Dallas
Alabama,Yellow Bluff,36769,1197812,0,31.962139,-87.48071999999999,725,724,18,2,3014,Pine Hill,Wilcox
Alabama,Autaugaville,36768,973585771,2934323,31.893639299999997,-87.13865890000001,664,667,204,17,1096,Pine Apple,Wilcox
Alabama,Autaugaville,36767,541139544,6763758,32.3256691,-87.21917950000001,457,463,163,178,2012,Orrville,Dallas
Alabama,Autaugaville,36765,293045674,5253565,32.5434531,-87.63699559999999,474,474,18,12,1294,Newbern,Hale
Alabama,Autaugaville,36758,681764319,3555051,32.6849973,-87.1235867,325,324,18,10,1412,Plantersville,Dallas
Alabama,Autaugaville,36756,620129645,3924160,32.7209723,-87.39563309999998,572,603,214,287,6165,Marion,Perry
Alabama,Autaugaville,36751,599442984,9868957,31.676299,-87.4409537,716,665,116,62,945,Lower Peach Tree,Wilcox
Alabama,Autaugaville,36750,451111378,1389107,32.7690636,-86.8954123,520,407,290,86,2901,Maplesville,Chilton
Alabama,Autaugaville,36748,684444831,3497306,32.2755299,-87.8084087,600,532,339,364,3260,Linden,Marengo
Alabama,Autaugaville,36744,228114074,6829355,32.651436100000005,-87.6504698,399,415,249,180,7419,Greensboro,Hale
Alabama,Demopolis city,36732,45941151,837165,32.499938,-87.82542600000001,521,473,277,1099,8395,Demopolis,Marengo
Alabama,Autaugaville,36726,445513253,21674103,32.012374,-87.2921068,467,364,284,146,4814,Camden,Wilcox
Alabama,Autaugaville,36720,402848178,19530524,32.1518072,-87.4046392,767,737,67,20,784,Alberta,Wilcox
Alabama,Autaugaville,36703,182250003,1051254,32.552658799999996,-87.03526459999999,448,425,97,40,13643,Selma,Dallas
Alabama,Autaugaville,36701,4118565,3427,32.4281954,-87.01547140000001,582,569,179,941,24268,Selma,Dallas
Alabama,Autaugaville,36695,8957994,72201,30.662894899999998,-88.213545,911,868,348,411,45118,Mobile,Mobile
Alabama,Autaugaville,36693,5113489,0,30.6326037,-88.16482409999999,900,895,453,645,17847,Mobile,Mobile
Alabama,Autaugaville,36619,17212873,25319,30.570406,-88.2179902,756,735,328,1226,14269,Mobile,Mobile
Alabama,Autaugaville,36618,2486725,0,30.7156642,-88.19881559999999,820,776,308,287,16737,Mobile,Mobile
Alabama,Autaugaville,36617,1513008,0,30.6919512,-88.0738166,766,735,279,373,13967,Mobile,Mobile
Alabama,Prichard city,36613,65569113,527534,30.773336999999998,-88.13141800000001,726,703,358,2583,12749,Eight Mile,Mobile
Alabama,Autaugaville,36612,3098348,1825,30.7606154,-88.10095849999999,928,1162,529,24,4541,Mobile,Mobile
Alabama,Chickasaw city,36611,10894952,909156,30.77145,-88.079697,771,834,328,862,6106,Mobile,Mobile
Alabama,Autaugaville,36610,1727738,0,30.7298167,-88.0840271,704,766,324,161,13209,Mobile,Mobile
Alabama,Autaugaville,36609,2750101,19582,30.670556599999998,-88.1369894,771,785,228,1909,25846,Mobile,Mobile
Alabama,Autaugaville,36608,1575902,0,30.68637,-88.19819559999999,787,770,248,1051,36864,Mobile,Mobile
Alabama,Autaugaville,36607,2338864,0,30.692251000000002,-88.0897038,869,858,285,441,6852,Mobile,Mobile
Alabama,Autaugaville,36606,3446291,0,30.6825772,-88.114479,746,656,220,991,18733,Mobile,Mobile
Alabama,Autaugaville,36605,14483493,2204002,30.630210100000003,-88.069879,832,801,218,524,30111,Mobile,Mobile
Alabama,Autaugaville,36604,744659,0,30.677394500000002,-88.07349029999999,831,800,355,277,10456,Mobile,Mobile
Alabama,Autaugaville,36603,1043100,0,30.686873600000002,-88.060218,721,659,316,386,7922,Mobile,Mobile
Alabama,Autaugaville,36587,119553238,413472,30.8819066,-88.2158005,1029,1049,234,216,12053,Wilmer,Mobile
Alabama,Autaugaville,36582,15198090,5151,30.544359399999998,-88.20634079999999,830,766,262,302,24624,Theodore,Mobile
